age,income,tenure_months,transactions_last_30d,amount_last_30d,days_since_last_purchase,is_active_app_user,support_tickets_last_90d,discount_rate_mean,segment_code,target_purchase_next_30d
44,62877.20036393105,94,3,101.34498984430178,1,0,2,0.026784170795691564,4,0
65,24635.802631073242,72,3,133.7964137420026,57,1,0,0.2370723529349687,1,1
31,69779.47411937777,7,3,128.17308997145065,112,0,1,0.21260752777691236,3,0
69,42869.65644529678,103,1,58.70456750093487,39,0,0,0.016564569026483532,3,0
66,72967.37783102281,45,1,28.40752716176228,58,0,0,0.07759044461255601,1,0
27,37392.31566549884,9,2,66.72303979996853,148,1,1,0.2151976140797883,0,0
26,78871.47922577655,45,4,110.42335631412476,139,1,0,0.27525710376930357,0,0
45,35635.08328959236,61,3,111.65620023747805,52,0,0,0.06551377906242883,3,0
20,23090.769799929694,75,1,38.64869496869533,83,1,1,0.2406004928409074,2,0
33,50646.54914178865,116,0,0.0,109,1,0,0.22919040335138954,4,0
40,68509.83558644027,100,1,44.790257172132044,76,1,0,0.23145052766540508,0,0
68,61861.827689428945,26,1,34.12353892213516,53,1,0,0.005040341754920574,1,1
69,67444.56903745767,33,1,52.14998653182907,33,1,0,0.13921889075134541,4,0
25,62157.80296822342,117,5,334.43893308967034,174,1,1,0.11983085920938473,2,0
64,37695.98166566497,76,1,61.7741244592086,85,1,1,0.2826081985295482,2,0
22,61496.253426279094,100,7,396.20001346969167,9,0,0,0.2562576915913008,3,1
56,51392.509285287044,69,4,24.002860816766997,4,0,0,0.23046607452516665,0,0
61,39354.03019690475,40,5,95.64976028147382,77,0,0,0.12863680079067502,3,0
64,52690.31131158881,73,1,42.878954104162474,16,1,0,0.276042438091979,2,0
29,49155.112953266645,96,2,51.33312046213776,36,1,0,0.21698824741785297,1,1
64,71239.88772978309,3,2,37.144147980509665,164,0,0,0.1579930525776677,2,0
24,42276.839108712826,12,0,0.0,4,1,0,0.041479434690191164,3,1
44,41575.73561898559,61,5,346.592963508302,28,1,0,0.2423958347244497,3,1
42,39520.42039428637,118,1,77.18826772781772,119,1,0,0.1640778191861621,0,0
34,78452.72704463758,112,1,30.133473490445237,23,0,1,0.2434273643825111,3,0
19,40359.703635013466,46,0,0.0,30,0,0,0.29473346037519804,1,0
58,69452.57348667509,30,3,73.01251321837931,123,1,0,0.21726201490164884,4,0
35,34529.18749757749,44,5,408.86744511692257,177,0,0,0.2834106271706096,4,0
52,57599.357332900945,94,2,53.24289580718549,178,1,0,0.1701284452515042,3,0
39,53937.64097945702,84,2,82.4233399762315,3,0,0,0.252634346240032,0,0
37,68500.52687382983,86,8,248.06173765163456,35,0,0,0.1641832363564665,0,0
64,66325.68236885697,79,2,95.5231331975696,116,0,1,0.19047368182944646,2,0
22,51228.35065614871,118,3,71.16013354500755,155,0,0,0.08506031301125401,1,0
56,41943.86105850663,106,2,86.28454472449465,161,1,0,0.26203155282996593,3,0
56,74374.42458652884,38,2,86.77493126679757,166,1,0,0.18825107502906602,0,0
37,40445.788224947595,93,2,33.040623569787144,11,1,1,0.2635918064988698,1,0
31,15984.143376884167,102,2,80.62482820052452,153,0,1,0.18565740914727963,3,0
18,22121.51815237889,110,1,44.070320956004004,50,0,0,0.09637908331161274,3,0
66,25774.079763296493,33,2,141.31642949081422,70,1,0,0.2510775825773725,0,1
67,58935.43317799917,44,4,127.99629247113677,128,1,0,0.21953210426367456,0,0
30,83217.01402466783,55,1,5.0,25,1,0,0.05968588093464711,1,0
19,19400.58992372008,61,0,0.0,173,0,0,0.010653547897483262,4,0
24,38261.676752531675,58,2,113.28440686854198,77,0,1,0.11804947075305385,1,0
21,51335.38692182313,110,3,75.98979846483383,27,0,0,0.13768461901734094,4,1
61,73182.60448505828,84,1,39.16765682083991,179,0,0,0.12268923471406425,3,0
64,38180.93721271595,49,2,78.98168335555103,131,0,0,0.20951327097874223,3,0
25,58861.99733725465,30,2,65.16255462768609,94,0,1,0.09658871418302119,4,1
56,46248.66127379945,12,2,172.37292773783196,112,0,1,0.19521011898892948,2,0
27,89107.42449372896,41,2,120.40861529166375,161,0,0,0.273249740886098,2,0
37,52168.10431449917,109,1,64.5568062041566,168,1,1,0.045730686880814615,4,1
49,55335.33159717991,117,2,74.17411790909651,118,1,1,0.1446050806759384,3,0
55,51263.85438896997,99,2,21.434265337414338,116,0,1,0.118083792611831,3,0
63,43779.701484595695,78,2,106.5072534499999,165,1,0,0.15477400290695353,3,0
20,64248.056133530874,7,3,95.29445628856587,144,1,1,0.2924125125932709,3,0
28,32614.58670108817,66,0,0.0,127,0,0,0.03718812719585337,4,0
32,19970.563993835996,7,2,128.75420932042368,3,0,1,0.07643674235311106,0,0
34,47747.080632147095,7,3,109.63487487201809,88,1,0,0.07989992328444957,1,0
69,62233.455809937215,37,4,42.60515780616025,128,0,1,0.030612765614088697,2,0
58,41288.34657200419,119,4,150.89789551332913,42,1,0,0.2482075564334662,3,0
34,52797.35816484747,60,1,56.1607713154406,41,1,0,0.0093564256140634,1,0
68,31689.55517904908,92,2,58.52809430651579,176,0,1,0.07617658755178992,0,0
43,65939.94965441234,95,1,39.99444060670884,18,0,2,0.06767358333056307,1,0
44,59778.644489065715,117,4,121.93499318511594,138,1,0,0.23514085489513914,0,0
40,50295.924786773154,110,1,42.94491956518476,61,0,0,0.004720978419252064,1,0
25,52530.94681837353,41,2,93.34984882801874,168,0,0,0.27790228634644215,3,0
66,29096.371050574227,107,3,118.54813119029214,118,0,0,0.22154004090225626,3,0
18,29766.60014332096,16,1,64.32168869838117,51,1,1,0.007274114676605303,2,0
27,48170.128643399956,68,2,10.0,29,0,0,0.12819280606003547,4,1
29,57706.02216088139,89,2,100.6280202936616,102,1,0,0.0451634578119781,0,0
32,58465.68006411906,91,0,0.0,51,1,0,0.26234473277720705,0,0
24,44556.006888290256,88,1,79.23078703921382,70,0,1,0.2135057499245523,2,0
18,61180.675344371404,101,2,200.01577101382,38,1,1,0.23875394938857344,1,0
53,71311.8729112036,104,3,95.84044830188422,43,0,2,0.26511105088016823,0,0
68,48669.98875003653,78,3,122.63335335320741,74,1,0,0.19520792700934045,0,1
24,54644.95859917666,1,3,89.12041446546533,113,0,0,0.1842785153619271,0,0
33,46882.18804498811,14,3,92.37381303879413,93,0,0,0.054657636411890705,1,0
44,48105.40536547233,70,3,75.36900543836508,124,0,1,0.041661806184450347,3,0
66,52543.46484437492,84,3,194.7561279337623,22,0,0,0.05720466601794901,1,0
54,75548.96433580798,17,4,192.1295907625199,19,1,0,0.16399982773455485,4,1
57,63729.14565868325,11,4,120.5681911089961,16,0,0,0.24496618893818428,3,0
48,62377.7665064327,57,0,0.0,100,0,0,0.06792041118578523,3,0
39,43193.85700623396,110,1,47.8239192711103,108,0,1,0.06581292861133155,4,0
28,36527.37276812437,119,1,40.43773196159155,176,0,0,0.16700295029034512,1,0
62,55843.03161434064,24,5,177.63757945111485,144,0,0,0.1550626262999454,2,0
59,68656.1797096215,89,1,47.60642010855485,103,0,0,0.10712494066005164,2,1
19,75851.06597799223,92,3,214.23822360058594,156,1,0,0.16386627772343332,2,0
55,15000.0,32,2,45.25297747737725,6,0,0,0.05101071998723158,1,0
22,86695.82438890125,99,4,164.82670963133853,81,0,1,0.09427526330670082,2,0
56,56254.804223715284,75,1,38.64871940814877,179,0,0,0.1613490292203054,4,0
60,63633.955462456885,110,2,93.80410045491033,51,0,0,0.026194489596763636,2,0
24,23900.83835906657,58,0,0.0,154,0,0,0.11911439099014415,0,0
40,46446.41244853019,28,0,0.0,168,1,1,0.16855079426426647,1,0
24,62342.71875345813,54,4,271.8415053886697,165,0,0,0.22795058133977236,2,0
47,32378.783619223046,43,3,87.8628245653597,55,1,1,0.15453793859046375,0,0
66,15000.0,8,6,30.0,107,0,0,0.1581143836523669,1,0
22,55032.58028454872,11,2,12.317013564457127,43,0,0,0.24368560698147335,0,0
38,49253.26005255775,77,5,122.72278510892636,57,0,0,0.2381158400643656,3,0
68,71620.05631815258,73,2,102.65859865207248,61,1,0,0.04926826628060419,1,0
33,47601.22286173077,73,1,53.93316551073691,162,1,0,0.23728913113788097,1,1
24,48699.21810376257,27,3,178.1277574496727,2,0,1,0.002587638979347495,4,0
43,60465.162584552476,11,1,29.093543453266214,165,1,0,0.1304826813127731,0,0
44,65502.80653394722,103,1,15.473668024847306,40,1,0,0.10135942738428878,0,1
52,39368.77351010835,16,1,37.64578768242221,83,1,0,0.18192286633461627,1,0
34,64167.48139365531,108,0,0.0,129,1,1,0.014787133929988282,2,0
67,42173.99259605577,55,3,124.29853472394498,78,0,0,0.03648687554294713,4,0
45,50247.82405589869,60,0,0.0,125,1,0,0.1501238151930617,0,0
32,60061.54614211036,65,1,52.261083133116905,113,0,0,0.15987545816002927,0,0
67,62677.045158169996,88,2,37.456577179802515,93,0,0,0.22135844167060073,4,0
66,54774.723596070864,23,3,100.65713168247503,0,1,0,0.0964942295160831,4,0
43,33791.67009450201,15,3,78.54446570878032,123,0,0,0.1406588975916811,3,0
19,21946.17936147123,99,1,80.28955057608967,53,1,3,0.16621602114725773,3,0
49,47180.66017663322,12,1,36.64697166690089,105,1,0,0.2485690031735322,2,1
46,64569.27288064646,85,0,0.0,76,1,0,0.16799099416764288,4,0
25,56745.46162096614,8,4,174.89408903594818,51,0,0,0.24503364666178581,2,0
50,53630.495110700555,27,2,78.71612243314419,23,1,1,0.19699439163719443,1,0
61,49894.601653002755,78,1,53.308496662225046,50,0,2,0.056641865301754774,0,0
23,54636.527652075296,96,1,40.852980147126715,76,1,0,0.2758019229098233,1,0
55,35088.63234569122,11,1,35.451016897726255,156,0,0,0.006863798026902357,2,0
25,61703.02728747922,70,1,37.34881858407984,67,0,0,0.28324685423225016,1,0
56,62694.59687633224,3,2,89.32814451002663,134,0,0,0.28511408078046846,1,0
39,44671.01737485082,38,4,344.58874541341135,83,0,0,0.28265398245976087,1,0
18,56555.114459774566,101,2,129.1744618589138,162,0,0,0.13847299236909255,2,0
68,24251.758034449922,99,3,45.7474286308712,118,1,1,0.22971451193939435,2,0
26,52700.718739569995,61,3,135.27986992499888,58,1,0,0.19049321245135545,1,0
48,48003.121085875,61,2,152.73211893659482,16,0,0,0.02015399627030748,3,1
27,68888.49360305721,25,3,147.45105026222575,48,1,0,0.22619678524020412,2,0
66,47020.35864222409,53,4,92.81839648918096,92,0,0,0.2796953398188395,3,0
56,63029.96770071419,12,4,180.79844252668312,165,1,0,0.2894351533155572,2,0
59,44132.41233226248,2,1,89.28899863932776,69,1,0,0.05340637811884515,0,0
40,15708.48928137347,28,6,121.9837822684122,76,0,1,0.12257614175403576,3,0
42,46616.955187846506,98,4,116.9792651569168,165,1,0,0.1758394547584447,4,0
50,52951.35882670157,50,3,87.23464555681755,155,0,0,0.11081646398264562,3,0
58,52262.56255532761,33,1,29.014497829187434,166,0,0,0.09524952525170961,4,0
62,52489.25757910217,13,1,35.34362936670967,36,0,0,0.18189180500975088,1,0
18,42403.18696451649,35,1,32.55914826158092,73,1,0,0.05615921009072119,4,0
52,45144.08636382464,53,3,151.48550818650548,18,1,0,0.11031427937786491,1,1
23,33104.842331292006,100,1,24.62093657811058,123,0,0,0.28101664803714765,1,0
32,20050.915017362702,18,4,74.46916288005707,0,0,0,0.0026404859508940004,2,0
61,48403.11494930163,11,2,169.31286930360136,47,0,0,0.10220210437595739,3,0
31,38821.95376252827,7,0,0.0,92,0,0,0.25277525702732223,2,0
59,66197.5336849952,114,1,72.89525056642958,126,0,1,0.07133827229718238,2,0
42,17270.2447047971,115,2,81.94042824977323,69,1,0,0.12294031433227819,2,0
30,54365.28198716439,40,2,117.1289898655039,151,1,0,0.029477024056837452,2,0
35,81822.3089731092,40,0,0.0,9,1,0,0.19454885810712616,2,0
45,47257.30352723741,40,5,324.73160792692346,64,1,0,0.06900005153427018,3,1
57,49958.77863976936,13,3,156.91896821679262,159,1,0,0.13622726411623504,4,0
49,56395.20154957236,84,1,69.41540156061265,67,0,1,0.010159275128505918,4,0
66,57567.79185808591,118,1,60.148505245112126,86,0,1,0.014377773358556788,4,0
63,43872.3899515903,43,0,0.0,144,1,0,0.22703587457345442,0,0
57,34875.55684927762,29,0,0.0,128,0,1,0.13919448421982375,1,0
49,59790.81196325793,33,0,0.0,44,1,0,0.2742269780890689,0,1
33,21379.079188745327,29,1,43.8057329566949,104,0,1,0.18160163027755877,4,0
39,62483.42480075614,19,2,74.06558817501443,94,1,0,0.03128642918717626,3,0
24,44123.02213897719,89,4,110.91508920797388,69,1,0,0.052265505624604656,1,1
37,50046.27731130724,40,1,52.92990229935033,106,1,2,0.01754935968333494,2,0
66,42115.88193127443,62,1,68.08147860996382,20,1,0,0.296691076600222,1,0
40,71463.23935282436,116,3,234.71893578653183,42,0,0,0.21979788905918432,1,0
23,53735.16061136892,49,3,224.97443138513185,98,0,0,0.09238478914868017,3,0
51,45173.93020081779,16,0,0.0,130,1,0,0.04300741732886907,0,0
68,44751.45656537382,23,7,35.0,56,1,1,0.01270902395637714,1,0
63,47777.64297998194,112,3,15.0,79,1,0,0.23354977464859314,2,0
32,85954.1026480067,85,4,142.31880042534033,133,0,0,0.12007885184487299,3,0
41,30243.674645305473,69,1,49.40096541122848,120,0,0,0.13379295275954903,4,0
45,66243.23271448613,13,1,21.8067176488888,178,1,0,0.05486618973477531,3,0
30,58521.57930634935,81,4,189.1034839644552,159,1,2,0.08300610429336683,0,0
31,73097.17628618114,15,2,132.69795389610954,74,0,0,0.2444730968404761,4,0
30,59436.00192787283,95,2,20.837372883075147,96,0,0,0.07297935526478157,2,0
69,50050.44500550227,42,8,90.66247271191469,137,1,0,0.1943665269989457,1,0
56,65300.4144293057,6,2,143.74230252910957,11,1,0,0.24044134509459805,1,0
61,53446.53236523941,103,1,51.53940960386408,39,0,1,0.23214358047026407,0,0
60,61324.34045909467,116,2,87.89909914627853,64,0,0,0.025602220123984196,2,0
67,71423.29195728843,85,2,68.02579669269542,56,1,0,0.17218267212956967,0,0
23,51387.79960733724,91,1,42.18694395068987,28,0,0,0.28619022408506095,0,0
63,43634.22527522578,54,1,34.910432906691995,111,1,0,0.17046158040702325,1,0
21,40342.82203626351,96,2,105.83911785873812,73,1,0,0.06302914522544498,3,0
42,56758.10611395148,24,1,50.7138939034501,156,1,1,0.151198989669213,4,0
48,36827.47386580975,51,5,235.57590133036746,56,1,0,0.23646145297877463,2,1
36,44752.925535790106,109,1,59.36328213116378,103,1,0,0.2698705716586877,1,0
25,35486.468574465194,72,1,46.40202831356824,100,1,0,0.2595433480646079,1,0
27,57625.08677628296,73,0,0.0,60,0,1,0.060957083973765036,4,0
60,38717.663441316334,67,3,115.29712517790267,72,1,1,0.038090456748053315,0,0
34,30699.00631428717,19,1,63.30977362790953,116,1,1,0.21977145354671543,3,0
34,33338.368656217084,12,3,182.06122916730214,172,0,0,0.1374823985909418,1,0
66,41433.67458613553,7,3,129.9719903815218,61,0,0,0.0912034251309521,1,0
25,42795.487716548385,24,1,22.83612338773238,73,1,1,0.2850013963616731,1,0
65,53771.78968330249,20,2,11.209779585350987,3,0,0,0.1855541576678722,0,1
65,47575.650669602925,92,1,60.44446901103389,146,1,0,0.2588629542482157,0,0
49,55554.661906365574,74,3,63.808338963307165,5,1,0,0.04645591121566247,4,0
26,56759.18786812586,59,1,21.720208179241077,45,1,0,0.18594673096938383,1,0
26,61107.49267142803,45,2,66.65602075577202,173,1,0,0.019154906433318252,1,0
32,21382.63134790059,23,1,5.0,98,0,0,0.25160807989069506,0,0
48,33091.64942975009,80,4,135.10402925416068,129,1,0,0.2693089851259118,0,0
25,58323.300844315774,103,3,175.45190022354177,59,0,1,0.2054520174313978,1,0
41,53171.18512944843,69,3,149.40848997929868,115,0,0,0.2944238948699346,3,0
24,64653.99430331781,21,5,241.3557318018747,68,1,1,0.14596418533859573,0,0
46,26839.7355722242,57,1,30.82605907054969,114,0,1,0.07626285827702063,1,0
19,42872.681405083255,110,1,59.80514506459505,57,1,0,0.27749967525956215,2,1
54,45554.30095348442,89,2,109.45767763946922,77,1,0,0.03836207722828252,1,0
20,52498.45681982903,90,1,8.440695563567818,47,1,0,0.17944808977419674,1,0
28,50538.16061803148,30,4,210.2920518203536,163,1,0,0.11695631043580161,3,0
27,57036.16673025923,98,1,5.0,43,0,0,0.26338776040905143,1,0
61,48280.19058240226,87,1,32.08896373954619,125,1,0,0.08560803859475231,3,0
20,70585.04406432025,61,2,106.05447644701462,93,1,0,0.2663382799453733,0,0
40,75368.13917258247,117,1,58.216573107144754,35,1,0,0.23641683765370342,2,0
48,33231.548699009785,60,3,38.308816429954746,115,0,0,0.21235824402428052,1,0
44,50676.668153953025,25,2,58.74643077946725,23,1,1,0.20452240714550207,3,0
53,61969.914129606565,15,1,63.79933364561178,65,0,0,0.16095425629770913,4,0
59,58779.919725639484,20,0,0.0,63,0,0,0.15957054818344601,2,0
38,43882.345634964724,112,1,53.93033926416752,18,0,0,0.24473498815342512,0,1
61,53822.97327870179,68,5,437.63510858178955,38,0,0,0.04008109672951991,1,0
34,26248.125280833006,47,3,88.18752630842727,9,1,1,0.22317912091780276,3,1
69,49712.87182327872,34,1,66.37004383523305,136,1,0,0.15468561888283033,2,0
44,28095.444432469783,68,2,74.01992769809392,3,1,1,0.1400605816982705,1,0
56,57619.68446048477,108,2,82.84001801810697,39,1,0,0.1378940305947675,3,0
63,33260.630778513776,9,3,179.9203325975182,30,1,0,0.19116361169094195,4,1
59,52445.497621520044,86,4,214.3091645873359,4,1,0,0.11230198519988346,2,0
62,54787.93385632344,24,2,44.35545263577851,4,1,0,0.10641914500014416,1,0
45,51137.95833640125,49,4,126.48697977407579,0,1,0,0.1077562120120192,4,0
20,40520.70705602346,104,2,83.88865586251154,29,0,1,0.1705745845907139,0,1
43,46844.476246645674,84,1,37.71823309537277,90,0,0,0.20412536616748622,3,0
27,67716.07502314582,52,2,144.93767712213665,71,1,1,0.21312843197508133,1,0
64,43630.87400207629,107,1,72.83016686577645,99,0,1,0.29680756761074983,2,1
30,50321.4516041842,46,7,266.0401805654058,140,1,0,0.00020047502396014494,1,0
29,41648.16793311745,40,0,0.0,109,0,0,0.14132583126337608,0,0
30,65306.406493071,32,4,101.53007172143977,127,1,0,0.0887069550733513,3,1
51,51167.46162740379,99,1,5.0,94,0,0,0.2396519355176939,2,0
47,38540.389873045395,115,2,114.05438061736396,86,0,0,0.1535518334081129,0,0
67,50106.878877976305,39,1,41.02150214189609,146,0,0,0.2963725838049006,4,0
39,46384.52177777777,81,2,57.080493213532364,52,0,0,0.19643451372159795,0,0
32,70888.73166344818,73,0,0.0,156,1,1,0.15524270549766528,3,0
20,49329.68740240949,59,2,98.23385247487757,146,0,0,0.1712789922388493,1,0
18,29258.76667428764,55,0,0.0,160,0,0,0.14652329843075526,4,0
37,57479.4985467429,114,5,41.88785373018483,134,0,0,0.08556543199585435,3,0
66,76791.31150047934,105,1,77.49681245545919,109,1,2,0.010427938155860527,1,0
45,67953.96334319377,69,2,107.41267190788055,153,0,0,0.04593895330359482,4,0
64,33455.995118221195,66,2,57.074546886650175,167,0,1,0.24083237946245248,4,0
23,45969.07783512344,111,1,38.173994533830125,76,1,0,0.10022437233732281,0,1
22,49539.75233952824,30,1,59.791433262444755,116,1,0,0.27074571357992444,2,1
61,49721.76712158962,19,1,18.90903022309174,73,0,0,0.19072374190050176,2,1
23,55714.42785768258,92,1,23.45591307748379,39,1,0,0.2905325645602125,4,0
20,44838.48488520601,49,1,11.808848850971781,165,1,0,0.1310929400910545,1,0
39,36265.6425412877,6,2,135.2485696499052,153,1,0,0.025906845598759696,3,0
66,64277.00504763398,66,3,111.68632547547679,17,0,0,0.2684501087367976,4,0
53,33146.50876594858,114,4,267.63250309904527,121,0,0,0.24226810310341002,3,1
23,37968.251884386074,22,4,99.70938824517475,8,1,0,0.09896395587004006,2,0
61,33053.28471378309,109,4,165.323228407856,111,1,0,0.1890009016410429,3,1
61,59183.18653178267,76,2,137.990147255824,29,1,0,0.24425823653941983,1,0
59,51597.06964122247,117,2,68.3279706270751,63,0,0,0.28985237620595333,1,0
64,63252.55429556974,88,4,278.7721144786215,133,1,1,0.045060552630223745,0,0
30,38222.098756158426,115,3,107.95200806199787,110,1,1,0.12921121694974966,3,0
68,31204.803244475275,29,3,154.33448443979853,110,1,0,0.06789700057653482,2,0
34,43341.485667946596,55,3,49.803195668008954,42,1,0,0.13287859214327422,1,1
59,47262.540698591336,47,5,170.38807135522958,157,1,0,0.17756296467191493,4,0
48,53136.44461655097,74,4,391.92898986833234,124,0,1,0.2799708256671449,4,0
58,24764.125500684146,111,3,90.80265561551174,175,1,1,0.1398361399413138,1,0
50,57180.962949255125,73,2,110.91906331130878,45,0,0,0.1888469044400667,3,0
51,36586.41892565726,71,2,36.63032875628919,110,1,0,0.21194578937045344,1,1
50,40288.76524823753,93,1,39.835249543472564,126,0,0,0.16970869152429055,1,0
58,67605.64296712128,83,1,67.38121144695666,134,0,0,0.2803983860462116,3,0
56,17252.047318202018,17,0,0.0,76,1,0,0.1454227216036517,4,0
24,54837.53040750429,95,0,0.0,28,1,0,0.1278045436888499,1,0
60,54780.92945101226,68,1,30.088404473658453,124,0,1,0.1527892771749671,0,0
45,37718.22534723865,27,0,0.0,108,0,0,0.1875310148837803,1,0
34,43294.935186259674,25,3,121.79718236616026,60,1,0,0.020482265374746365,2,0
44,68315.70203226927,86,3,102.34474719694738,170,0,0,0.18664790882023058,1,0
68,79443.85315956539,95,4,189.7559028057305,14,0,1,0.21820534439007894,4,0
